seller_id,seller_name,email,phone,city,state,country,seller_rating,seller_status,joined_date,_dq_issue
S00896,Mobiles & Accessories Mart - Pau,mobilesaccessoriesma398@gmail.com,8346997990,Mumbai,Maharashtra,India,3.9,Inactive,2024-08-09,
S00242,Matthew Books & Stationery Retail Pvt Ltd,matthewbooksstatione5@gmail.com,6869782922,Kolkata,West Bengal,India,2.2,Active,2025-10-18,
S00596,Puri Electronics Store,purielectronicsstore980@gmail.com,8519515109,Chennai,Tamil Nadu,India,2.4,Active,2022-10-03,
S00342,Home & Lifestyle Emporium - Mane,homelifestyleemporiu945@gmail.com,9702727857,Chandigarh,Chandigarh,India,4.2,Active,2019-08-18,
S00722,Keer Emporium,keeremporium145@gmail.com,8839589477,Hyderabad,Telangana,India,2.6,Active,2020-07-08,
S00535,Kalpit Toys & Baby Care Traders,kalpittoysbabycaretr438@gmail.com,6498282467,Chandigarh,Chandigarh,India,3.0,Active,2025-04-21,
S00204,Raghavan Beauty Enterprises,raghavanbeautyenterp351@gmail.com,7621815997,Mumbai,Maharashtra,India,4.0,Active,2026-05-01,
S00049,Batta Grocery Enterprises,battagroceryenterpri170@gmail.com,8994717464,Coimbatore,Tamil Nadu,India,3.5,Active,2019-11-26,
S00883,Home & Lifestyle Store - Yadav,homelifestylestoreya853@gmail.com,7945703943,Jaipur,Rajasthan,India,3.6,Active,2021-06-05,
S00496,Borra Beauty Store,borrabeautystore485@gmail.com,7505831997,Nagpur,Maharashtra,India,4.1,Active,2025-06-29,
S00614,Siddharth Home & Lifestyle House,siddharthhomelifesty686@gmail.com,6577871121,Indore,Madhya Pradesh,India,4.5,Inactive,2023-11-10,
S00493,Kurian Mart,kurianmart869@gmail.com,6894870605,Kochi,Kerala,India,3.4,Inactive,2022-01-27,
S00116,Sampath Collection,sampathcollection621@gmail.com,7595269495,Lucknow,Uttar Pradesh,India,3.5,Active,2024-06-29,
S00077,Mohini Grocery Retail Pvt Ltd,mohinigroceryretailp72@gmail.com,7018366752,Bengaluru,Karnataka,India,3.2,Active,2025-05-13,
S00973,Narayanan Mart,narayananmart492@gmail.com,7720376388,Indore,Madhya Pradesh,India,3.9,Active,2022-01-01,
S00525,Ranveer Books & Stationery Store,ranveerbooksstatione714@gmail.com,6816470900,Kochi,Kerala,India,4.1,Active,2021-10-19,
S00692,Footwear Traders - Chaudhuri,footweartraderschaud953@gmail.com,7901935889,Mumbai,Maharashtra,India,4.0,Inactive,2023-04-01,
S00123,Bhandari Traders,bhandaritraders417@gmail.com,9734540193,Mumbai,Maharashtra,India,3.6,Active,2019-06-02,
S00987,Electronics Mart - Narayan,electronicsmartnaray341@gmail.com,7206732318,Hyderabad,Telangana,India,2.4,Active,2023-09-26,
S00644,Hora Exports,horaexports480@gmail.com,9371539885,Mumbai,Maharashtra,India,4.1,Active,2024-02-03,
S00314,Wyatt Toys & Baby Care Retail Pvt Ltd,wyatttoysbabycareret846@gmail.com,6940961055,Surat,Gujarat,India,4.4,Active,2020-05-08,
S00199,Mital Footwear Traders,mitalfootweartraders152@gmail.com,7185156915,Coimbatore,Tamil Nadu,India,3.0,Active,2020-10-07,
S00008,Tiwari Fashion Exports,tiwarifashionexports699@gmail.com,8514627048,Indore,Madhya Pradesh,India,4.1,Active,2020-03-11,
S00230,Mobiles & Accessories Enterprises - Shetty,mobilesaccessoriesen117@gmail.com,6739348356,Hyderabad,Telangana,India,2.9,Active,2024-07-26,
S00268,Sha Traders,shatraders265@gmail.com,7869904137,Kochi,Kerala,India,3.8,Active,2024-05-26,
S00295,Grocery Emporium - Suri,groceryemporiumsuri481@gmail.com,6774064930,Lucknow,Uttar Pradesh,India,3.6,Active,2025-04-15,
S00879,Kale Fashion Exports,kalefashionexports54@gmail.com,7700332285,Delhi,Delhi,India,3.0,Active,2023-06-10,
S00792,Bakhshi Sports & Fitness Traders,bakhshisportsfitness889@gmail.com,7607763369,Pune,Maharashtra,India,4.2,Active,2020-12-18,
S00500,Jatin Beauty Ventures,jatinbeautyventures526@gmail.com,8498227495,Mumbai,Maharashtra,India,2.9,Inactive,2024-10-21,
S00775,Jhalak Toys & Baby Care Enterprises,jhalaktoysbabycareen203@gmail.com,6893974909,Chennai,Tamil Nadu,India,3.3,Inactive,2023-12-19,
S00329,Toys & Baby Care Co. - Wason,toysbabycarecowason888@gmail.com,9366096569,Indore,Madhya Pradesh,India,4.6,Active,2025-01-05,
S00625,Footwear Hub - Brahmbhatt,footwearhubbrahmbhat344@gmail.com,7963863960,Mumbai,Maharashtra,India,4.2,Active,2020-06-11,
S00017,Chatterjee Enterprises,chatterjeeenterprise71@gmail.com,6361939909,Mumbai,Maharashtra,India,2.0,Active,2025-05-04,
S00333,Chaudhry Electronics Enterprises,chaudhryelectronicse724@gmail.com,9518689268,Surat,Gujarat,India,3.2,Active,2022-10-04,
S00573,Chada Furniture Hub,chadafurniturehub958@gmail.com,9970509754,Coimbatore,Tamil Nadu,India,3.1,Active,2021-02-01,
S00396,Gaurang Footwear Collection,gaurangfootwearcolle469@gmail.com,8924243754,Ahmedabad,Gujarat,India,4.1,Active,2022-12-17,
S00270,Oviya Books & Stationery Hub,oviyabooksstationery847@gmail.com,7912799088,Mumbai,Maharashtra,India,4.1,Active,2026-05-24,
S00532,Kalita Traders,kalitatraders821@gmail.com,7968527017,Delhi,Delhi,India,1.9,Active,2026-02-11,
S00502,Mobiles & Accessories Ventures - Lala,mobilesaccessoriesve631@gmail.com,8652170730,Ahmedabad,Gujarat,India,3.9,Active,2024-03-25,
S00662,Mobiles & Accessories Enterprises - Nagy,mobilesaccessoriesen580@gmail.com,9501980382,Mumbai,Maharashtra,India,3.7,Inactive,2020-07-12,
S00027,Rai Co.,raico373@gmail.com,9159514846,Ahmedabad,Gujarat,India,3.0,Active,2025-03-20,
S00375,Dash Grocery Hub,dashgroceryhub991@gmail.com,9346157173,Ahmedabad,Gujarat,India,2.3,Active,2025-08-25,
S00977,Parth Footwear Emporium,parthfootwearemporiu778@gmail.com,7857368011,Bengaluru,Karnataka,India,3.7,Active,2023-08-10,
S00894,Chatterjee Sports & Fitness Co.,chatterjeesportsfitn232@gmail.com,9230817214,Bengaluru,Karnataka,India,2.8,Active,2021-05-07,
S00728,Mangat Ventures,mangatventures979@gmail.com,7426877418,Bengaluru,Karnataka,India,4.4,Active,2020-12-30,
S00574,Gopal Fashion Enterprises,gopalfashionenterpri504@gmail.com,7188261702,Bengaluru,Karnataka,India,4.1,Active,2024-04-11,
S00109,Ganesan Ventures,ganesanventures176@gmail.com,8900109439,Hyderabad,Telangana,India,3.3,Active,2024-08-01,
S00517,Chaudhary Exports,chaudharyexports33@gmail.com,9023164334,Mumbai,Maharashtra,India,3.9,Active,2019-08-24,
S00229,Kiaan Books & Stationery Mart,kiaanbooksstationery719@gmail.com,7304618499,Bengaluru,Karnataka,India,4.0,Active,2020-03-05,
S00105,Furniture Emporium - Borra,furnitureemporiumbor727@gmail.com,6884422583,Patna,Bihar,India,2.2,Active,2020-07-22,
S00379,Sarma Ventures,sarmaventures330@gmail.com,7092511426,Bengaluru,Karnataka,India,2.5,Active,2020-11-06,
S00985,Rajagopal Home & Lifestyle Co.,rajagopalhomelifesty201@gmail.com,9468719120,Delhi,Delhi,India,2.7,Active,2020-04-08,
S00801,Rao Mart,raomart336@gmail.com,9529060320,Hyderabad,Telangana,India,2.4,Active,2021-09-01,
S00623,Basak Toys & Baby Care Hub,basaktoysbabycarehub684@gmail.com,8633786137,Mumbai,Maharashtra,India,4.6,Active,2024-03-15,
S00543,Oviya Mobiles & Accessories Store,oviyamobilesaccessor497@gmail.com,6004090138,Bengaluru,Karnataka,India,4.2,Active,2024-10-31,
S00870,Kothari Co.,kotharico932@gmail.com,8748595325,Delhi,Delhi,India,4.2,Active,2021-07-26,
S00891,Raju Mart,rajumart834@gmail.com,,Chennai,Tamil Nadu,India,4.5,Active,2024-01-21,null_phone
S00712,Varty Books & Stationery Enterprises,vartybooksstationery532@gmail.com,7583286342,Jaipur,Rajasthan,India,4.5,Active,2021-06-02,
S00227,Beauty Collection - Shetty,beautycollectionshet445@gmail.com,7575326033,Delhi,Delhi,India,4.1,Active,2019-03-31,
S00604,Vedika Sports & Fitness Exports,vedikasportsfitnesse568@gmail.com,8984362418,Bengaluru,Karnataka,India,3.2,Inactive,2021-05-17,
S00414,Electronics Retail Pvt Ltd - Dube,electronicsretailpvt389@gmail.com,9383615171,Ahmedabad,Gujarat,India,3.6,Active,2023-01-19,
S00176,Triveni Electronics Ventures,trivenielectronicsve360@gmail.com,9523413899,Pune,Maharashtra,India,4.0,Active,2019-04-20,
S00898,Ratti Books & Stationery Enterprises,rattibooksstationery252@gmail.com,6765397054,Chennai,Tamil Nadu,India,3.7,Active,2024-01-23,
S00931,Sule House,sulehouse146@gmail.com,6374767753,Ahmedabad,Gujarat,India,3.4,Active,2019-07-30,
S00399,Grocery Traders - Raval,grocerytradersraval663@gmail.com,8749297517,Coimbatore,Tamil Nadu,India,4.4,Active,2025-03-06,
S00352,Dani Ventures,daniventures521@gmail.com,6615814876,Jaipur,Rajasthan,India,3.7,Active,2021-09-25,
S00183,Upadhyay Grocery Mart,upadhyaygrocerymart916@gmail.com,6380003075,Pune,Maharashtra,India,3.2,Active,2019-05-25,
S00495,Upadhriti Kitchenware Store,upadhritikitchenware981@gmail.com,6332541107,Lucknow,Uttar Pradesh,India,3.4,Active,2026-01-09,
S00740,Wason Mart,wasonmart479@gmail.com,7079799667,Pune,Maharashtra,India,4.3,Active,2023-03-09,
S00346,Sridhar Footwear Retail Pvt Ltd,sridharfootwearretai842@gmail.com,7307681040,Bengaluru,Karnataka,India,4.0,Active,2019-12-23,
S00780,Beauty Collection - Nagi,beautycollectionnagi380@gmail.com,7455574696,Delhi,Delhi,India,4.1,Active,2023-07-14,
S00900,Barad Fashion Mart,baradfashionmart715@gmail.com,9274204956,Ahmedabad,Gujarat,India,2.2,Active,2019-11-11,
S00192,Gupta Retail Pvt Ltd,guptaretailpvtltd844@gmail.com,9519941013,Mumbai,Maharashtra,India,4.4,Active,2020-06-11,
S00336,Mittal Mart,mittalmart51@gmail.com,7205020994,Mumbai,Maharashtra,India,3.1,Active,2020-03-22,
S00697,Gandhi Traders,gandhitraders124@gmail.com,9487120602,Kochi,Kerala,India,4.8,Active,2024-12-08,
S00701,Sen Retail Pvt Ltd,senretailpvtltd43@gmail.com,7684995154,Bengaluru,Karnataka,India,2.5,Active,2024-06-16,
S00082,Nigam Sports & Fitness Hub,nigamsportsfitnesshu406@gmail.com,8535218188,Chennai,Tamil Nadu,India,2.6,Active,2022-12-09,
S00267,Siddharth Toys & Baby Care Exports,siddharthtoysbabycar491@gmail.com,7926030299,Surat,Gujarat,India,2.4,Active,2019-06-10,
S00169,Sports & Fitness Traders - Goel,sportsfitnesstraders888@gmail.com,7232536729,Pune,Maharashtra,India,3.8,Active,2023-03-17,
S00415,Manne Books & Stationery Co.,mannebooksstationery85@gmail.com,8716479473,Surat,Gujarat,India,3.7,Active,2023-10-19,
S00349,Max Grocery Traders,maxgrocerytraders925@gmail.com,6160166299,Chennai,Tamil Nadu,India,3.8,Active,2024-01-01,
S00106,Toys & Baby Care Traders - Chaudhari,toysbabycaretradersc568@gmail.com,8782911467,Delhi,Delhi,India,3.6,Active,2025-06-12,
S00587,Sanghvi Retail Pvt Ltd,sanghviretailpvtltd607@gmail.com,6878844344,Delhi,Delhi,India,3.7,Active,2019-07-06,
S00560,Chaitaly Books & Stationery Hub,chaitalybooksstation66@gmail.com,6312920875,Hyderabad,Telangana,India,2.3,Active,2021-04-24,
S00200,Nilima Sports & Fitness Exports,nilimasportsfitnesse665@gmail.com,8289539264,Surat,Gujarat,India,4.1,Active,2020-12-28,
S00892,Seshadri Furniture Retail Pvt Ltd,seshadrifurnitureret352@gmail.com,7958292361,Jaipur,Rajasthan,India,4.2,Inactive,2024-08-15,
S00228,Grocery Enterprises - Krish,groceryenterpriseskr729@gmail.com,6648909010,Kolkata,West Bengal,India,1.8,Active,2023-12-25,
S00888,Rattan Furniture House,rattanfurniturehouse39@gmail.com,9676209014,Mumbai,Maharashtra,India,4.0,Active,2021-04-10,
S00851,Beauty Enterprises - Mann,beautyenterprisesman639@gmail.com,8977524418,Ludhiana,Punjab,India,2.4,Inactive,2020-10-30,
S00401,Chatura Electronics Hub,chaturaelectronicshu200@gmail.com,9599805626,Ahmedabad,Gujarat,India,3.2,Active,2022-03-11,
S00809,Ryan Grocery Store,ryangrocerystore146@gmail.com,8501848197,Nagpur,Maharashtra,India,2.7,Active,2020-05-26,
S00951,Charles Mobiles & Accessories Store,charlesmobilesaccess789@gmail.com,6798487045,Kolkata,West Bengal,India,1.5,Active,2019-09-15,
S00868,Bina Footwear Co.,binafootwearco623@gmail.com,8238736704,Mumbai,Maharashtra,India,3.8,Active,2022-06-26,
S00590,Harinakshi Mobiles & Accessories Enterprises,harinakshimobilesacc969@gmail.com,8983735439,Ahmedabad,Gujarat,India,3.8,Inactive,2023-06-08,
S00758,Shetty Traders,shettytraders640@gmail.com,7959660487,Chennai,Tamil Nadu,India,4.8,Active,2025-01-10,
S00546,Sen Furniture Store,senfurniturestore654@gmail.com,8050573976,Hyderabad,Telangana,India,4.1,Active,2022-11-27,
S00700,Grocery Hub - Sawhney,groceryhubsawhney968@gmail.com,6347509889,Bengaluru,Karnataka,India,3.6,Inactive,2022-03-14,
S00137,Borah Mart,borahmart826@gmail.com,9086688263,Delhi,Delhi,India,2.8,Active,2019-11-20,
S00650,Bir Enterprises,birenterprises516@gmail.com,9432512257,Delhi,Delhi,India,2.3,Active,2024-04-27,
S00253,Ramakrishnan Electronics Retail Pvt Ltd,ramakrishnanelectron642@gmail.com,6336138612,Mumbai,Maharashtra,India,1.6,Active,2019-06-05,
S00654,Borah Enterprises,borahenterprises943@gmail.com,9148782455,Bengaluru,Karnataka,India,3.2,Active,2022-02-05,
S00959,Mangal Mobiles & Accessories Co.,mangalmobilesaccesso763@gmail.com,7787655300,Chennai,Tamil Nadu,India,3.4,Active,2022-12-26,
S00302,Loyal Home & Lifestyle Traders,loyalhomelifestyletr596@gmail.com,9925132719,Pune,Maharashtra,India,3.1,Inactive,2026-01-04,
S00627,Books & Stationery Retail Pvt Ltd - Sahni,booksstationeryretai209@gmail.com,6106092098,Coimbatore,Tamil Nadu,India,4.5,Active,2023-04-16,
S00835,Michael Books & Stationery Traders,michaelbooksstatione757@gmail.com,7850317235,Bengaluru,Karnataka,India,2.0,Active,2021-04-26,
S00847,Finn Footwear Emporium,finnfootwearemporium137@gmail.com,7333939578,Chennai,Tamil Nadu,India,4.3,Active,2023-03-16,
S00362,Agate Fashion Emporium,agatefashionemporium481@gmail.com,9879565442,Bengaluru,Karnataka,India,1.7,Inactive,2022-05-30,
S00144,Mistry Books & Stationery Mart,mistrybooksstationer515@gmail.com,9211823398,Surat,Gujarat,India,2.8,Active,2023-06-14,
S00972,Beauty Retail Pvt Ltd - Hans,beautyretailpvtltdha287@gmail.com,7607819754,Bengaluru,Karnataka,India,3.9,Active,2022-02-02,
S00404,Charan Beauty Hub,charanbeautyhub44@gmail.com,8947873002,Chandigarh,Chandigarh,India,2.8,Inactive,2026-02-20,
S00608,Pai Grocery Co.,paigroceryco340@gmail.com,9818209679,Surat,Gujarat,India,4.4,Active,2020-10-22,
S00472,Mittal Electronics Co.,mittalelectronicsco862@gmail.com,8485101749,Patna,Bihar,India,4.1,Active,2021-08-25,
S00403,Pathak Books & Stationery Emporium,pathakbooksstationer956@gmail.com,9106462879,Patna,Bihar,India,4.1,Active,2021-01-31,
S00963,Goda Grocery Hub,godagroceryhub372@gmail.com,6145512939,Surat,Gujarat,India,4.2,Active,2022-02-06,
S00187,Balvan Fashion Exports,balvanfashionexports870@gmail.com,8138367024,Nagpur,Maharashtra,India,2.1,Inactive,2024-10-29,
S00258,Gayathri Mobiles & Accessories Traders,gayathrimobilesacces661@gmail.com,6414139755,Ahmedabad,Gujarat,India,2.3,Active,2020-02-14,
S00275,Biswas Kitchenware Retail Pvt Ltd,biswaskitchenwareret220@gmail.com,9589026012,Chennai,Tamil Nadu,India,3.5,Active,2019-12-28,
S00384,Luthra Fashion Collection,luthrafashioncollect73@gmail.com,7799563531,Pune,Maharashtra,India,3.0,Active,2023-08-17,
S00873,Tara Emporium,taraemporium844@gmail.com,7991403884,Ludhiana,Punjab,India,2.8,Active,2019-02-14,
S00351,Mobiles & Accessories Mart - Chada,mobilesaccessoriesma402@gmail.com,7557701715,Indore,Madhya Pradesh,India,3.5,Active,2022-03-02,
S00765,Varma Toys & Baby Care House,varmatoysbabycarehou802@gmail.com,9481980770,Indore,Madhya Pradesh,India,2.9,Active,2019-06-13,
S00798,Electronics Traders - Prabhu,electronicstraderspr919@gmail.com,7161177687,Pune,Maharashtra,India,2.3,Active,2026-02-21,
S00181,Mallick Kitchenware Retail Pvt Ltd,mallickkitchenwarere13@gmail.com,7027588425,Jaipur,Rajasthan,India,2.3,Active,2022-01-05,
S00688,Om Collection,omcollection419@gmail.com,6914985172,Chennai,Tamil Nadu,India,2.8,Active,2021-11-29,duplicate_seller_record
S00922,Sachar Mobiles & Accessories Store,sacharmobilesaccesso464@gmail.com,6695560767,Ahmedabad,Gujarat,India,4.5,Active,2021-11-10,
S00287,Faqid Kitchenware Retail Pvt Ltd,faqidkitchenwarereta826@gmail.com,6267288574,Delhi,Delhi,India,2.8,Inactive,2019-07-15,
S00172,Amara Grocery Collection,amaragrocerycollecti1@gmail.com,9324241541,Mumbai,Maharashtra,India,3.2,Inactive,2020-11-08,
S00128,Furniture Mart - Baral,furnituremartbaral630@gmail.com,7327279568,Ahmedabad,Gujarat,India,4.5,Active,2026-06-13,
S00690,Fashion Exports - Devan,fashionexportsdevan554@gmail.com,6935118718,Ludhiana,Punjab,India,2.0,Active,2025-05-25,
S00032,Toys & Baby Care Collection - Garg,toysbabycarecollecti770@gmail.com,7487347143,Jaipur,Rajasthan,India,2.9,Active,2025-01-21,
S00969,Sha Home & Lifestyle Co.,shahomelifestyleco749@gmail.com,6623419031,Delhi,Delhi,India,4.3,Active,2020-03-14,
S00583,Subramaniam Mart,subramaniammart599@gmail.com,9112910933,Bengaluru,Karnataka,India,4.0,Inactive,2019-11-03,
S00468,Sports & Fitness Collection - Dugar,sportsfitnesscollect967@gmail.com,6720811556,Bengaluru,Karnataka,India,4.8,Active,2019-09-09,
S00703,Upasna Home & Lifestyle Traders,upasnahomelifestylet853@gmail.com,6534967827,Hyderabad,Telangana,India,2.9,Active,2020-05-06,
S00340,Mobiles & Accessories Store - Date,mobilesaccessoriesst199@gmail.com,6107139660,Lucknow,Uttar Pradesh,India,3.1,Active,2026-02-24,
S00635,Fashion Hub - Randhawa,fashionhubrandhawa601@gmail.com,9498560125,Pune,Maharashtra,India,3.3,Active,2021-10-01,
S00746,Chada Collection,chadacollection46@gmail.com,7461562624,Ahmedabad,Gujarat,India,3.0,Active,2024-05-22,
S00391,Nath Hub,nathhub807@gmail.com,6950850165,Ahmedabad,Gujarat,India,3.4,Active,2023-02-09,
S00400,Agarwal House,agarwalhouse457@gmail.com,8150939834,Pune,Maharashtra,India,2.6,Active,2023-12-30,
S00774,Grocery Hub - Grover,groceryhubgrover63@gmail.com,7339977180,Kochi,Kerala,India,3.0,Active,2021-03-15,
S00370,Kar Ventures,karventures918@gmail.com,6244717465,Ahmedabad,Gujarat,India,2.8,Active,2022-02-09,
S00889,Fashion Exports - Hayer,fashionexportshayer987@gmail.com,7370096873,Lucknow,Uttar Pradesh,India,4.0,Active,2022-03-19,
S00917,Beauty Hub - Divan,beautyhubdivan861@gmail.com,7208953263,Hyderabad,Telangana,India,3.6,Active,2020-10-18,
S00399,Grocery Traders - Raval,grocerytradersraval663@gmail.com,8749297517,Coimbatore,Tamil Nadu,India,4.4,Active,2025-03-06,duplicate_seller_record
S00031,Loke Books & Stationery Store,lokebooksstationerys468@gmail.com,7788957986,Chennai,Tamil Nadu,India,4.3,Active,2020-10-13,
S00905,Nagar Books & Stationery Traders,nagarbooksstationery538@gmail.com,8980425373,Bengaluru,Karnataka,India,2.6,Active,2024-05-14,
S00276,Balasubramanian Home & Lifestyle Emporium,balasubramanianhomel624@gmail.com,6669849027,Mumbai,Maharashtra,India,3.4,Active,2026-05-14,
S00713,Mane Home & Lifestyle Traders,manehomelifestyletra866@gmail.com,6818670244,Hyderabad,Telangana,India,1.6,Active,2021-10-09,
S00054,Apte Electronics Store,apteelectronicsstore473@gmail.com,6274846773,Hyderabad,Telangana,India,3.4,Active,2021-02-19,
S00378,Zacharia Collection,zachariacollection856@gmail.com,6117993136,Chandigarh,Chandigarh,India,3.1,Active,2023-07-05,
S00244,Dua Emporium,duaemporium206@gmail.com,7945228851,Indore,Madhya Pradesh,India,4.1,Active,2025-07-15,
S00812,Gera Footwear Enterprises,gerafootwearenterpri104@gmail.com,9397396417,Chandigarh,Chandigarh,India,3.7,Active,2023-03-20,
S00641,Panchal House,panchalhouse175@gmail.com,6358004010,Indore,Madhya Pradesh,India,4.6,Active,2022-09-10,
S00699,Wazir Furniture Collection,wazirfurniturecollec297@gmail.com,9229812099,Coimbatore,Tamil Nadu,India,3.2,Active,2023-04-03,
S00191,Fashion Exports - D’Alia,fashionexportsdalia267@gmail.com,7067883171,Bengaluru,Karnataka,India,4.2,Active,2019-02-18,
S00967,Hredhaan Home & Lifestyle Traders,hredhaanhomelifestyl217@gmail.com,9384526969,Chennai,Tamil Nadu,India,2.9,Active,2020-05-25,
S00409,Khatri Home & Lifestyle Store,khatrihomelifestyles428@gmail.com,9112075452,Pune,Maharashtra,India,4.2,Inactive,2025-09-13,
S00001,Fashion Co. - Choudhury,fashioncochoudhury251@gmail.com,7218196001,Kolkata,West Bengal,India,2.7,Active,2019-04-19,
S00537,Ghosh Beauty Exports,ghoshbeautyexports419@gmail.com,6169236458,Bengaluru,Karnataka,India,4.0,Active,2023-02-17,
S00698,Bassi Emporium,bassiemporium412@gmail.com,7415599910,Coimbatore,Tamil Nadu,India,2.0,Inactive,2024-01-13,
S00326,Krishnamurthy Books & Stationery Hub,krishnamurthybooksst189@gmail.com,8205664742,Bengaluru,Karnataka,India,4.2,Active,2021-01-26,
S00975,Grewal Hub,grewalhub643@gmail.com,9802058695,Indore,Madhya Pradesh,India,1.1,Active,2020-03-20,duplicate_seller_record
S00659,Tripathi Hub,tripathihub309@gmail.com,8149782661,Delhi,Delhi,India,2.3,Active,2022-07-07,
S00810,Das Collection,dascollection73@gmail.com,8406417692,Hyderabad,Telangana,India,4.4,Active,2024-06-18,
S00040,Murty Co.,,7849877694,Kolkata,West Bengal,India,3.0,Active,2019-12-21,null_email
S00768,Mangal Traders,mangaltraders902@gmail.com,8954429477,Pune,Maharashtra,India,3.9,Active,2020-06-10,
S00506,Kant Enterprises,kantenterprises904@gmail.com,7338655963,Kochi,Kerala,India,4.5,Active,2025-08-02,
S00201,Neha Kitchenware Ventures,nehakitchenwareventu872@gmail.com,6295939172,Surat,Gujarat,India,3.1,Active,2022-11-21,
S00591,Abeer Home & Lifestyle Co.,abeerhomelifestyleco378@gmail.com,7717272239,Pune,Maharashtra,India,3.5,Active,2026-04-06,
S00529,Electronics Ventures - Nath,electronicsventuresn647@gmail.com,9252571509,Pune,Maharashtra,India,4.5,Active,2024-09-24,
S00328,Jagdish Sports & Fitness Collection,jagdishsportsfitness141@gmail.com,7330604633,Bengaluru,Karnataka,India,4.1,Active,2023-12-05,
S00133,Deep Home & Lifestyle Traders,deephomelifestyletra306@gmail.com,9868633752,Surat,Gujarat,India,2.9,Inactive,2020-04-07,
S00855,Fashion Collection - Bhasin,fashioncollectionbha928@gmail.com,7034476504,Patna,Bihar,India,4.1,Active,2024-02-20,
S00858,Jani Footwear Hub,janifootwearhub24@gmail.com,7131251293,Lucknow,Uttar Pradesh,India,4.2,Inactive,2019-02-09,
S00158,Andra Ventures,andraventures457@gmail.com,8679825071,Jaipur,Rajasthan,India,2.9,Inactive,2019-12-18,
S00866,Sengupta Exports,senguptaexports410@gmail.com,8062292310,Lucknow,Uttar Pradesh,India,3.2,Active,2022-10-13,
S00736,Kitchenware Retail Pvt Ltd - Dara,kitchenwareretailpvt55@gmail.com,9424295633,Jaipur,Rajasthan,India,2.9,Active,2022-04-23,
S00510,Barad Emporium,barademporium598@gmail.com,6789567766,Delhi,Delhi,India,3.2,Active,2022-01-23,
S00518,Fashion Retail Pvt Ltd - Reddy,fashionretailpvtltdr881@gmail.com,9621286716,Bengaluru,Karnataka,India,4.6,Inactive,2020-06-16,
S00447,Vinaya Grocery Co.,vinayagroceryco447@gmail.com,6707587771,Chennai,Tamil Nadu,India,4.3,Inactive,2020-05-21,
S00938,Mani Hub,manihub684@gmail.com,8933067458,Kolkata,West Bengal,India,3.0,Inactive,2023-07-16,
S00589,Kitchenware Hub - Gole,kitchenwarehubgole740@gmail.com,7694500534,Mumbai,Maharashtra,India,2.5,Inactive,2025-01-10,
S00639,Yashvi Beauty Retail Pvt Ltd,yashvibeautyretailpv38@gmail.com,6501716445,Coimbatore,Tamil Nadu,India,4.1,Active,2025-03-29,
S00878,Wridesh Electronics Collection,wrideshelectronicsco559@gmail.com,6866281372,Bengaluru,Karnataka,India,2.2,Inactive,2021-12-04,
S00154,Basu Ventures,basuventures308@gmail.com,8937526547,Chennai,Tamil Nadu,India,4.7,Active,2022-08-27,
S00555,Sawhney Grocery Emporium,sawhneygroceryempori871@gmail.com,8729277423,Bengaluru,Karnataka,India,2.7,Active,2026-04-21,
S00394,Tandon Toys & Baby Care Enterprises,tandontoysbabycareen401@gmail.com,7411241272,Pune,Maharashtra,India,4.4,Pending,2026-01-13,invalid_seller_status
S00505,Bakshi Traders,bakshitraders389@gmail.com,6534735528,Indore,Madhya Pradesh,India,4.7,Inactive,2023-11-12,
S00545,Vamakshi Electronics Traders,vamakshielectronicst892@gmail.com,9209184357,Indore,Madhya Pradesh,India,3.8,Active,2024-04-30,
S00626,Sanghvi Co.,sanghvico413@gmail.com,8826312819,Nagpur,Maharashtra,India,4.2,Active,2026-01-13,
S00507,Shetty Mart,shettymart336@gmail.com,7042897317,Pune,Maharashtra,India,4.2,Active,2020-11-16,
S00473,Rajagopalan Ventures,rajagopalanventures359@gmail.com,8492683158,Lucknow,Uttar Pradesh,India,3.7,Active,2023-01-19,
S00680,Ramanathan Books & Stationery Ventures,ramanathanbooksstati822@gmail.com,6301027240,Bengaluru,Karnataka,India,3.0,Active,2021-09-27,
S00643,Furniture Collection - Dhingra,furniturecollectiond330@gmail.com,98557,Kolkata,West Bengal,India,4.0,Active,2024-07-18,invalid_phone_format
S00737,Khare Toys & Baby Care Mart,kharetoysbabycaremar502@gmail.com,8955872096,Delhi,Delhi,India,2.4,Active,2023-11-13,
S00066,Toys & Baby Care Traders - Naik,toysbabycaretradersn938@gmail.com,7174612004,Ahmedabad,Gujarat,India,4.9,Active,2021-08-19,
